scenario_id,AccelDur_s,LaneWidth_m,PVSpeed_kmh,PVPosit_m,PVAccel_ms2,PVDecel_ms2,PVCar,PVBus,PVMoto,Slope-6,Slope0,Slop6
5bc4920804c87d000127a2f0,0.0,3.5,64.0,659.0,2.1,1.5,0,1,0,0,0,1
5bc4920804c87d000127a2f1,3.0,3.5,94.9,544.0,1.7,0.7,0,1,0,0,0,1
5bc4920804c87d000127a2f2,0.5,3.5,87.4,706.0,2.4,0.2,0,1,0,0,0,1
5bc4920804c87d000127a2f3,1.1,3.5,105.0,591.0,2.1,1.1,0,1,0,0,0,1
5bc4920804c87d000127a2f4,2.3,3.5,61.0,543.0,1.4,0.3,0,1,0,0,0,1
5bc4920804c87d000127a2f5,0.6,3.5,90.5,654.0,2.5,1.5,0,1,0,0,0,1
5bc4920804c87d000127a2f6,4.8,3.5,63.1,598.0,1.4,2.8,0,1,0,0,0,1
5bc4920804c87d000127a2f7,3.7,3.5,75.2,565.0,1.8,2.4,0,1,0,0,0,1
5bc4920804c87d000127a2f8,2.0,3.5,109.1,621.0,1.5,2.8,0,1,0,0,0,1
5bc4920804c87d000127a2f9,1.3,3.5,98.2,650.0,2.7,2.9,0,1,0,0,0,1
5bc4920804c87d000127a2fa,4.5,3.5,84.3,614.0,2.0,2.0,0,1,0,0,0,1
5bc4920804c87d000127a2fb,4.4,3.5,101.6,578.0,2.9,0.3,0,1,0,0,0,1
5bc4920804c87d000127a2fc,0.8,3.5,81.2,607.0,1.5,2.2,0,1,0,0,0,1
5bc4920804c87d000127a2fd,0.4,3.5,83.5,679.0,2.4,1.9,0,1,0,0,0,1
5bc4920804c87d000127a2fe,1.8,3.5,95.1,608.0,1.3,0.8,0,1,0,0,0,1
5bc4920804c87d000127a2ff,0.2,3.5,65.1,687.0,1.9,0.0,0,1,0,0,0,1
5bc4920804c87d000127a300,1.7,3.5,100.4,547.0,2.3,0.6,0,1,0,0,0,1
5bc4920804c87d000127a301,2.9,3.5,92.2,551.0,3.0,0.3,0,1,0,0,0,1
5bc4920804c87d000127a302,2.4,3.5,104.1,684.0,1.1,0.2,0,1,0,0,0,1
5bc4920804c87d000127a303,4.9,3.5,104.5,683.0,1.4,2.0,0,1,0,0,0,1
5bc4920804c87d000127a304,4.9,3.5,87.9,695.0,1.5,2.2,0,1,0,0,0,1
5bc4920804c87d000127a305,1.2,3.5,104.3,673.0,1.3,0.9,0,1,0,0,0,1
5bc4920804c87d000127a306,1.0,3.5,80.3,578.0,1.9,2.2,0,1,0,0,0,1
5bc4920804c87d000127a307,2.3,3.5,85.0,551.0,1.6,0.9,0,1,0,0,0,1
5bc4920804c87d000127a308,2.7,3.5,105.7,634.0,1.7,0.9,0,1,0,0,0,1
5bc4920804c87d000127a309,0.4,3.5,84.3,706.0,2.7,2.4,0,1,0,0,0,1
5bc4920804c87d000127a30a,1.8,3.5,77.3,681.0,3.0,0.7,0,1,0,0,0,1
5bc4920804c87d000127a30b,2.6,3.5,99.1,542.0,3.0,1.8,0,1,0,0,0,1
5bc4920804c87d000127a30c,1.1,3.5,62.6,709.0,1.8,0.7,0,1,0,0,0,1
5bc4920804c87d000127a30d,1.8,3.5,92.7,596.0,2.0,1.1,0,1,0,0,0,1
5bc4920804c87d000127a30e,3.6,3.5,87.0,580.0,2.4,1.4,0,1,0,0,0,1
5bc4920804c87d000127a30f,0.5,3.5,106.2,579.0,2.4,2.9,0,1,0,0,0,1
5bc4920804c87d000127a310,3.3,3.5,91.3,543.0,1.2,1.2,0,1,0,0,0,1
5bc4920804c87d000127a311,1.1,3.5,77.0,642.0,2.2,1.9,0,1,0,0,0,1
5bc4920804c87d000127a312,0.7,3.5,107.1,690.0,2.2,0.7,0,1,0,0,0,1
5bc4920804c87d000127a313,3.8,3.5,88.6,524.0,1.2,1.2,0,1,0,0,0,1
5bc4920804c87d000127a314,2.3,3.5,88.5,519.0,3.0,0.2,0,1,0,0,0,1
5bc4920804c87d000127a315,3.0,3.5,76.1,634.0,2.1,2.3,0,1,0,0,0,1
5bc4920804c87d000127a316,1.2,3.5,67.8,580.0,2.7,0.2,0,1,0,0,0,1
5bc4920804c87d000127a317,2.7,3.5,94.2,607.0,2.3,0.4,0,1,0,0,0,1
5bc4920804c87d000127a318,2.8,3.5,65.7,539.0,2.8,1.3,0,1,0,0,0,1
5bc4920804c87d000127a319,0.6,3.5,81.2,524.0,2.5,2.2,0,1,0,0,0,1
5bc4920804c87d000127a31a,3.8,3.5,94.4,698.0,1.4,0.3,0,1,0,0,0,1
5bc4920804c87d000127a31b,0.4,3.5,71.7,519.0,1.4,0.2,0,1,0,0,0,1
5bc4920804c87d000127a31c,3.4,3.5,70.9,528.0,1.9,2.0,0,1,0,0,0,1
5bc4920804c87d000127a31d,3.1,3.5,62.2,696.0,2.9,2.0,0,1,0,0,0,1
5bc4920804c87d000127a31e,0.0,3.5,63.6,636.0,1.5,2.5,0,1,0,0,0,1
5bc4920804c87d000127a31f,3.4,3.5,70.5,673.0,2.1,0.7,0,1,0,0,0,1
5bc4920804c87d000127a320,4.3,3.5,86.4,673.0,1.3,2.4,0,1,0,0,0,1
5bc4920804c87d000127a321,2.8,3.5,108.7,686.0,1.7,1.6,0,1,0,0,0,1
5bc4920804c87d000127a322,2.8,3.5,77.8,635.0,2.4,1.9,0,1,0,0,0,1
5bc4920804c87d000127a323,4.5,3.5,71.9,618.0,1.8,1.7,0,1,0,0,0,1
5bc4920804c87d000127a324,2.3,3.5,74.5,527.0,2.3,0.2,0,1,0,0,0,1
5bc4920804c87d000127a325,3.2,3.5,78.4,688.0,2.5,0.1,0,1,0,0,0,1
5bc4920804c87d000127a326,4.1,3.5,67.2,605.0,1.2,2.2,0,1,0,0,0,1
5bc4920804c87d000127a327,4.2,3.5,88.1,681.0,2.1,0.8,0,1,0,0,0,1
5bc4920804c87d000127a328,4.0,3.5,64.8,685.0,1.2,1.0,0,1,0,0,0,1
5bc4920804c87d000127a329,3.4,3.5,82.0,668.0,2.9,2.7,0,1,0,0,0,1
5bc4920804c87d000127a32a,4.2,3.5,101.9,684.0,2.6,0.9,0,1,0,0,0,1
5bc4920804c87d000127a32b,1.4,3.5,81.9,700.0,2.7,2.5,0,1,0,0,0,1
5bc4920804c87d000127a32c,1.9,3.5,74.9,602.0,1.8,0.1,0,1,0,0,0,1
5bc4920804c87d000127a32d,4.1,3.5,69.1,539.0,2.1,1.4,0,1,0,0,0,1
5bc4920804c87d000127a32e,3.9,3.5,63.7,527.0,2.8,1.8,0,1,0,0,0,1
5bc4920804c87d000127a32f,1.7,3.5,60.9,620.0,1.7,0.0,0,1,0,0,0,1
5bc4920804c87d000127a330,3.1,3.5,84.8,621.0,1.5,0.6,0,1,0,0,0,1
5bc4920804c87d000127a331,0.8,3.5,107.4,700.0,2.4,2.2,0,1,0,0,0,1
5bc4920804c87d000127a332,0.6,3.5,75.9,589.0,2.0,1.4,0,1,0,0,0,1
5bc4920804c87d000127a333,0.3,3.5,71.9,665.0,1.3,2.8,0,1,0,0,0,1
5bc4920804c87d000127a334,3.7,3.5,108.2,550.0,2.2,0.5,0,1,0,0,0,1
5bc4920804c87d000127a335,3.7,3.5,101.7,573.0,2.4,2.2,0,1,0,0,0,1
5bc4920804c87d000127a336,4.0,3.5,85.7,630.0,2.9,2.7,0,1,0,0,0,1
5bc4920804c87d000127a337,2.2,3.5,103.5,520.0,2.0,1.9,0,1,0,0,0,1
5bc4920804c87d000127a338,1.6,3.5,96.8,548.0,1.1,2.8,0,1,0,0,0,1
5bc4920804c87d000127a339,4.7,3.5,93.7,628.0,2.2,2.4,0,1,0,0,0,1
5bc4920804c87d000127a33a,3.7,3.5,80.5,707.0,2.0,2.3,0,1,0,0,0,1
5bc4920804c87d000127a33b,3.7,3.5,82.4,582.0,2.6,0.5,0,1,0,0,0,1
5bc4920804c87d000127a33c,3.7,3.5,100.5,637.0,2.0,2.0,0,1,0,0,0,1
5bc4920804c87d000127a33d,1.2,3.5,84.8,592.0,1.5,0.6,0,1,0,0,0,1
5bc4920804c87d000127a33e,0.7,3.5,69.5,687.0,1.5,2.0,0,1,0,0,0,1
5bc4920804c87d000127a33f,1.9,3.5,95.2,643.0,2.7,2.3,0,1,0,0,0,1
5bc4920804c87d000127a340,0.5,3.5,68.9,633.0,1.2,1.9,0,1,0,0,0,1
5bc4920804c87d000127a341,0.6,3.5,70.7,580.0,1.7,2.8,0,1,0,0,0,1
5bc4920804c87d000127a342,4.4,3.5,83.7,630.0,1.9,2.1,0,1,0,0,0,1
5bc4920804c87d000127a343,4.6,3.5,110.0,710.0,2.9,2.3,0,1,0,0,0,1
5bc4920804c87d000127a344,2.5,3.5,70.8,516.0,1.1,2.8,0,1,0,0,0,1
5bc4920804c87d000127a345,4.5,3.5,97.0,608.0,2.7,1.2,0,1,0,0,0,1
5bc4920804c87d000127a346,4.7,3.5,65.9,537.0,2.2,1.2,0,1,0,0,0,1
5bc4920804c87d000127a347,2.7,3.5,87.8,591.0,1.5,2.0,0,1,0,0,0,1
5bc4920804c87d000127a348,0.3,3.5,61.3,548.0,2.0,2.8,0,1,0,0,0,1
5bc4920804c87d000127a349,3.3,3.5,109.6,620.0,1.9,0.6,0,1,0,0,0,1
5bc4920804c87d000127a34a,4.1,3.5,63.9,697.0,1.5,0.7,0,1,0,0,0,1
5bc4920804c87d000127a34b,4.0,3.5,71.3,680.0,2.6,1.0,0,1,0,0,0,1
5bc4920804c87d000127a34c,4.5,3.5,67.6,688.0,1.6,2.8,0,1,0,0,0,1
5bc4920804c87d000127a34d,1.7,3.5,102.4,610.0,2.7,1.8,0,1,0,0,0,1
5bc4920804c87d000127a34e,5.0,3.5,81.8,667.0,1.9,2.9,0,1,0,0,0,1
5bc4920804c87d000127a34f,3.7,3.5,97.0,614.0,2.0,2.3,0,1,0,0,0,1
5bc4920804c87d000127a350,3.2,3.5,107.9,685.0,1.5,2.8,0,1,0,0,0,1
5bc4920804c87d000127a351,0.8,3.5,75.0,596.0,2.1,1.1,0,1,0,0,0,1
5bc4920804c87d000127a352,1.6,3.5,82.3,683.0,2.0,0.9,0,1,0,0,0,1
5bc4920804c87d000127a353,1.8,3.5,68.1,581.0,1.0,1.1,0,1,0,0,0,1
5bc4920804c87d000127a354,3.3,3.5,62.8,661.0,1.5,2.4,0,1,0,0,0,1
5bc4920804c87d000127a355,3.8,3.5,107.3,527.0,1.7,0.2,0,1,0,0,0,1
5bc4920804c87d000127a356,2.3,3.5,97.5,572.0,1.7,2.2,0,1,0,0,0,1
5bc4920904c87d000127a357,2.2,3.5,67.9,630.0,1.3,0.8,0,1,0,0,0,1
5bc4920904c87d000127a358,4.8,3.5,75.8,681.0,1.8,0.2,0,1,0,0,0,1
5bc4920904c87d000127a359,4.9,3.5,67.9,634.0,1.9,1.9,0,1,0,0,0,1
5bc4920904c87d000127a35a,0.6,3.5,92.8,708.0,2.0,2.6,0,1,0,0,0,1
5bc4920904c87d000127a35b,4.2,3.5,80.4,587.0,1.4,0.2,0,1,0,0,0,1
5bc4920904c87d000127a35c,3.8,3.5,62.8,538.0,1.0,1.7,0,1,0,0,0,1
5bc4920904c87d000127a35d,0.6,3.5,75.5,530.0,2.6,2.6,0,1,0,0,0,1
5bc4920904c87d000127a35e,1.6,3.5,101.9,654.0,1.6,2.4,0,1,0,0,0,1
5bc4920904c87d000127a35f,1.2,3.5,65.3,551.0,2.4,1.1,0,1,0,0,0,1
5bc4920904c87d000127a360,1.3,3.5,107.1,544.0,2.7,1.7,0,1,0,0,0,1
5bc4920904c87d000127a361,0.9,3.5,64.0,690.0,2.2,1.6,0,1,0,0,0,1
5bc4920904c87d000127a362,0.7,3.5,68.8,652.0,1.6,2.4,0,1,0,0,0,1
5bc4920904c87d000127a363,0.4,3.5,94.8,556.0,2.1,0.9,0,1,0,0,0,1
5bc4920904c87d000127a364,2.7,3.5,73.2,625.0,2.9,0.0,0,1,0,0,0,1
5bc4920904c87d000127a365,1.6,3.5,78.5,614.0,2.5,1.4,0,1,0,0,0,1
5bc4920904c87d000127a366,1.1,3.5,82.7,629.0,3.0,1.4,0,1,0,0,0,1
5bc4920904c87d000127a367,1.0,3.5,80.2,559.0,1.8,0.0,0,1,0,0,0,1
5bc4920904c87d000127a368,4.2,3.5,85.7,559.0,2.3,2.2,0,1,0,0,0,1
5bc4920904c87d000127a369,1.4,3.5,69.1,570.0,2.2,2.3,0,1,0,0,0,1
5bc4920904c87d000127a36a,2.6,3.5,107.8,521.0,1.7,0.3,0,1,0,0,0,1
5bc4920904c87d000127a36b,2.6,3.5,90.0,637.0,1.1,2.3,0,1,0,0,0,1
5bc4920904c87d000127a36c,0.2,3.5,105.0,711.0,2.5,0.8,0,1,0,0,0,1
5bc4920904c87d000127a36d,4.5,3.5,96.2,688.0,2.2,0.4,0,1,0,0,0,1
5bc4920904c87d000127a36e,1.4,3.5,84.9,685.0,1.0,1.3,0,1,0,0,0,1
5bc4920904c87d000127a36f,1.2,3.5,72.3,529.0,1.3,1.7,0,1,0,0,0,1
5bc4920904c87d000127a370,3.8,3.5,98.6,618.0,2.9,1.2,0,1,0,0,0,1
5bc4920904c87d000127a371,4.8,3.5,109.9,537.0,1.9,2.5,0,1,0,0,0,1
5bc4920904c87d000127a372,0.5,3.5,91.8,603.0,2.5,1.5,0,1,0,0,0,1
5bc4920904c87d000127a373,1.4,3.5,73.6,602.0,2.7,1.6,0,1,0,0,0,1
5bc4920904c87d000127a374,2.6,3.5,61.7,655.0,2.4,1.0,0,1,0,0,0,1
5bc4920904c87d000127a375,4.3,3.5,100.3,540.0,1.9,2.6,0,1,0,0,0,1
5bc4920904c87d000127a376,3.8,3.5,104.8,665.0,2.1,1.0,0,1,0,0,0,1
5bc4920904c87d000127a377,4.9,3.5,106.3,648.0,2.3,1.9,0,1,0,0,0,1
5bc4920904c87d000127a378,1.2,3.5,72.8,662.0,2.7,0.4,0,1,0,0,0,1
5bc4920904c87d000127a379,4.1,3.5,108.6,543.0,1.3,0.9,0,1,0,0,0,1
5bc4920904c87d000127a37a,2.1,3.5,78.9,699.0,3.0,0.9,0,1,0,0,0,1
5bc4920904c87d000127a37b,3.6,3.5,60.5,701.0,1.5,1.4,0,1,0,0,0,1
5bc4920904c87d000127a37c,1.9,3.5,65.6,594.0,1.7,0.6,0,1,0,0,0,1
5bc4920904c87d000127a37d,1.0,3.5,88.6,517.0,1.7,0.5,0,1,0,0,0,1
5bc4920904c87d000127a37e,3.8,3.5,101.1,638.0,2.4,1.9,0,1,0,0,0,1
5bc4920904c87d000127a37f,4.8,3.5,83.5,643.0,2.1,1.6,0,1,0,0,0,1
5bc4920904c87d000127a380,0.8,3.5,97.0,652.0,2.0,1.9,0,1,0,0,0,1
5bc4920904c87d000127a381,1.5,3.5,62.0,661.0,2.2,0.3,0,1,0,0,0,1
5bc4920904c87d000127a382,1.2,3.5,103.6,583.0,1.1,2.9,0,1,0,0,0,1
5bc4920904c87d000127a383,0.5,3.5,71.9,673.0,2.4,1.5,0,1,0,0,0,1
5bc4920904c87d000127a384,4.1,3.5,105.7,590.0,2.0,1.2,0,1,0,0,0,1
5bc4920904c87d000127a385,1.2,3.5,77.2,551.0,1.8,0.9,0,1,0,0,0,1
5bc4920904c87d000127a386,1.6,3.5,109.4,630.0,1.7,0.9,0,1,0,0,0,1
5bc4920904c87d000127a387,1.7,3.5,62.1,614.0,2.3,2.2,0,1,0,0,0,1
5bc4920904c87d000127a388,0.7,3.5,69.5,710.0,1.1,1.7,0,1,0,0,0,1
5bc4920904c87d000127a389,3.9,3.5,67.2,681.0,2.9,2.9,0,1,0,0,0,1
5bc4920904c87d000127a38a,0.1,3.5,66.3,697.0,2.1,1.7,0,1,0,0,0,1
5bc4920904c87d000127a38b,1.3,3.5,84.0,536.0,1.0,2.7,0,1,0,0,0,1
5bc4920904c87d000127a38c,3.7,3.5,93.9,663.0,1.3,2.6,0,1,0,0,0,1
5bc4920904c87d000127a38d,3.4,3.5,78.1,605.0,2.6,0.6,0,1,0,0,0,1
5bc4920904c87d000127a38e,1.7,3.5,84.9,531.0,1.2,0.4,0,1,0,0,0,1
5bc4920904c87d000127a38f,0.7,3.5,89.0,681.0,2.7,2.8,0,1,0,0,0,1
5bc4920904c87d000127a390,0.1,3.5,95.0,628.0,3.0,1.0,0,1,0,0,0,1
5bc4920904c87d000127a391,4.4,3.5,68.2,590.0,1.8,1.1,0,1,0,0,0,1
5bc4920904c87d000127a392,4.0,3.5,109.8,536.0,1.2,0.7,0,1,0,0,0,1
5bc4920904c87d000127a393,4.3,3.5,75.7,587.0,2.0,1.3,0,1,0,0,0,1
5bc4920904c87d000127a394,2.3,3.5,79.9,619.0,2.4,2.0,0,1,0,0,0,1
5bc4920904c87d000127a395,0.3,3.5,62.4,703.0,2.5,1.8,0,1,0,0,0,1
5bc4920904c87d000127a396,0.4,3.5,67.6,628.0,1.2,0.7,0,1,0,0,0,1
5bc4920904c87d000127a397,0.6,3.5,70.5,580.0,1.6,1.1,0,1,0,0,0,1
5bc4920904c87d000127a398,0.5,3.5,95.6,646.0,2.3,0.1,0,1,0,0,0,1
5bc4920904c87d000127a399,4.8,3.5,70.2,698.0,1.4,0.6,0,1,0,0,0,1
5bc4920904c87d000127a39a,2.7,3.5,86.1,629.0,3.0,0.5,0,1,0,0,0,1
5bc4920904c87d000127a39b,2.0,3.5,69.3,600.0,2.5,1.3,0,1,0,0,0,1
5bc4920904c87d000127a39c,3.6,3.5,105.8,589.0,2.7,0.0,0,1,0,0,0,1
5bc4920904c87d000127a39d,4.6,3.5,93.5,534.0,1.5,1.9,0,1,0,0,0,1
5bc4920904c87d000127a39e,0.4,3.5,79.1,615.0,2.7,0.6,0,1,0,0,0,1
5bc4920904c87d000127a39f,4.6,3.5,84.8,637.0,1.9,2.4,0,1,0,0,0,1
5bc4920904c87d000127a3a0,0.0,3.5,64.4,516.0,2.2,0.3,0,1,0,0,0,1
5bc4920904c87d000127a3a1,0.2,3.5,105.0,708.0,2.4,2.3,0,1,0,0,0,1
5bc4920904c87d000127a3a2,0.9,3.5,109.7,619.0,2.6,0.1,0,1,0,0,0,1
5bc4920904c87d000127a3a3,2.8,3.5,79.2,651.0,2.9,1.5,0,1,0,0,0,1
5bc4920904c87d000127a3a4,3.6,3.5,75.0,651.0,1.6,0.9,0,1,0,0,0,1
5bc4920904c87d000127a3a5,3.4,3.5,77.2,529.0,2.8,1.3,0,1,0,0,0,1
5bc4920904c87d000127a3a6,5.0,3.5,106.5,694.0,1.2,2.4,0,1,0,0,0,1
5bc4920904c87d000127a3a7,1.4,3.5,78.4,569.0,1.6,2.6,0,1,0,0,0,1
5bc4920904c87d000127a3a8,1.0,3.5,60.3,651.0,2.9,0.2,0,1,0,0,0,1
5bc4920904c87d000127a3a9,0.3,3.5,66.8,557.0,2.9,2.2,0,1,0,0,0,1
5bc4920904c87d000127a3aa,1.2,3.5,71.0,570.0,1.1,1.7,0,1,0,0,0,1
5bc4920904c87d000127a3ab,3.3,3.5,62.1,563.0,1.0,0.9,0,1,0,0,0,1
5bc4920904c87d000127a3ac,1.7,3.5,88.7,656.0,1.1,0.9,0,1,0,0,0,1
5bc4920904c87d000127a3ad,0.7,3.5,109.8,704.0,1.6,1.6,0,1,0,0,0,1
5bc4920904c87d000127a3ae,3.9,3.5,77.0,681.0,2.0,1.3,0,1,0,0,0,1
5bc4920904c87d000127a3af,1.3,3.5,78.4,647.0,1.9,2.9,0,1,0,0,0,1
5bc4920904c87d000127a3b0,4.7,3.5,72.4,664.0,2.0,0.8,0,1,0,0,0,1
5bc4920904c87d000127a3b1,2.6,3.5,107.0,658.0,2.0,0.4,0,1,0,0,0,1
5bc4920904c87d000127a3b2,2.5,3.5,91.7,679.0,1.3,1.1,0,1,0,0,0,1
5bc4920904c87d000127a3b3,0.5,3.5,95.8,617.0,2.7,2.3,0,1,0,0,0,1
5bc4920904c87d000127a3b4,1.3,3.5,98.4,539.0,1.2,2.4,0,1,0,0,0,1
5bc4920904c87d000127a3b5,1.6,3.5,85.0,595.0,1.9,2.7,0,1,0,0,0,1
5bc4920904c87d000127a3b6,2.3,3.5,87.6,613.0,1.4,0.6,0,1,0,0,0,1
5bc4920904c87d000127a3b7,0.1,3.5,68.7,587.0,2.2,0.2,0,1,0,0,0,1
5bc4920904c87d000127a3b8,2.9,3.5,81.5,605.0,2.8,2.5,0,1,0,0,0,1
5bc4920904c87d000127a3b9,2.4,3.5,76.3,620.0,2.2,1.8,0,1,0,0,0,1
5bc4920904c87d000127a3ba,2.7,3.5,70.4,530.0,1.9,1.8,0,1,0,0,0,1
5bc4920904c87d000127a3bb,2.8,3.5,81.4,533.0,1.7,2.3,0,1,0,0,0,1
5bc4920904c87d000127a3bc,0.4,3.5,70.0,567.0,1.6,2.0,0,1,0,0,0,1
5bc4920904c87d000127a3bd,4.7,3.5,91.9,610.0,1.3,2.5,0,1,0,0,0,1
5bc4920904c87d000127a3be,4.1,3.5,78.6,623.0,2.9,1.2,0,1,0,0,0,1
5bc4920904c87d000127a3bf,0.7,3.5,74.6,692.0,2.1,0.4,0,1,0,0,0,1
5bc4920904c87d000127a3c0,4.0,3.5,93.3,522.0,2.8,0.5,0,1,0,0,0,1
5bc4920904c87d000127a3c1,1.6,3.5,74.3,528.0,1.8,0.7,0,1,0,0,0,1
5bc4920904c87d000127a3c2,2.4,3.5,70.0,552.0,2.1,0.7,0,1,0,0,0,1
5bc4920904c87d000127a3c3,2.7,3.5,103.9,696.0,2.0,2.1,0,1,0,0,0,1
5bc4920904c87d000127a3c4,1.9,3.5,90.4,680.0,2.9,0.7,0,1,0,0,0,1
5bc4920904c87d000127a3c5,1.6,3.5,62.8,626.0,2.5,1.1,0,1,0,0,0,1
5bc4920904c87d000127a3c6,3.7,3.5,90.3,634.0,1.1,2.6,0,1,0,0,0,1
5bc4920904c87d000127a3c7,3.8,3.5,61.2,564.0,1.3,2.3,0,1,0,0,0,1
5bc4920904c87d000127a3c8,3.0,3.5,96.3,653.0,2.3,1.5,0,1,0,0,0,1
5bc4920904c87d000127a3c9,4.5,3.5,94.2,599.0,2.3,0.3,0,1,0,0,0,1
5bc4920904c87d000127a3ca,3.7,3.5,108.8,701.0,1.8,2.2,0,1,0,0,0,1
5bc4920904c87d000127a3cb,4.7,3.5,106.3,575.0,1.9,0.5,0,1,0,0,0,1
5bc4920904c87d000127a3cc,3.7,3.5,95.7,694.0,1.9,2.7,0,1,0,0,0,1
5bc4920904c87d000127a3cd,4.6,3.5,90.8,553.0,1.2,1.5,0,1,0,0,0,1
5bc4920904c87d000127a3ce,2.2,3.5,94.9,685.0,2.1,0.3,0,1,0,0,0,1
5bc4920904c87d000127a3cf,4.8,3.5,95.8,584.0,1.4,2.1,0,1,0,0,0,1
5bc4920904c87d000127a3d0,0.7,3.5,60.6,654.0,1.2,0.2,0,1,0,0,0,1
5bc4920904c87d000127a3d1,2.2,3.5,67.6,679.0,2.0,2.9,0,1,0,0,0,1
5bc4920904c87d000127a3d2,3.0,3.5,83.0,522.0,1.1,1.7,0,1,0,0,0,1
5bc4920904c87d000127a3d3,4.5,3.5,68.3,530.0,2.4,2.6,0,1,0,0,0,1
5bc4920904c87d000127a3d4,2.0,3.5,84.4,615.0,2.1,2.8,0,1,0,0,0,1
5bc4920904c87d000127a3d5,0.2,3.5,98.1,553.0,1.5,1.6,0,1,0,0,0,1
5bc4920904c87d000127a3d6,4.7,3.5,93.6,678.0,2.8,1.4,0,1,0,0,0,1
5bc4920904c87d000127a3d7,3.8,3.5,89.8,554.0,1.6,0.7,0,1,0,0,0,1
5bc4920904c87d000127a3d8,1.2,3.5,105.6,572.0,1.1,0.2,0,1,0,0,0,1
5bc4920904c87d000127a3d9,4.4,3.5,85.3,708.0,1.7,0.1,0,1,0,0,0,1
5bc4920904c87d000127a3da,4.5,3.5,66.9,546.0,2.0,0.2,0,1,0,0,0,1
5bc4920904c87d000127a3db,1.4,3.5,102.2,584.0,2.5,0.3,0,1,0,0,0,1
5bc4920904c87d000127a3dc,4.9,3.5,99.8,625.0,1.1,0.4,0,1,0,0,0,1
5bc4920904c87d000127a3dd,0.7,3.5,61.3,627.0,2.4,0.0,0,1,0,0,0,1
5bc4920904c87d000127a3de,0.7,3.5,90.2,581.0,1.1,1.3,0,1,0,0,0,1
5bc4920904c87d000127a3df,0.2,3.5,87.4,668.0,2.5,1.5,0,1,0,0,0,1
5bc4920904c87d000127a3e0,1.1,3.5,104.4,678.0,2.6,0.2,0,1,0,0,0,1
5bc4920904c87d000127a3e1,4.7,3.5,83.6,608.0,1.2,2.9,0,1,0,0,0,1
5bc4920904c87d000127a3e2,1.0,3.5,77.9,683.0,1.7,3.0,0,1,0,0,0,1
5bc4920904c87d000127a3e3,3.9,3.5,93.0,687.0,1.4,0.9,0,1,0,0,0,1
5bc4920904c87d000127a3e4,2.2,3.5,81.5,655.0,2.9,1.5,0,1,0,0,0,1
5bc4920904c87d000127a3e5,0.1,3.5,72.0,663.0,1.1,2.9,0,1,0,0,0,1
5bc4920904c87d000127a3e6,2.6,3.5,86.6,583.0,1.9,1.9,0,1,0,0,0,1
5bc4920904c87d000127a3e7,3.4,3.5,70.7,633.0,1.8,0.6,0,1,0,0,0,1
5bc4920904c87d000127a3e8,3.4,3.5,75.4,677.0,2.6,1.5,0,1,0,0,0,1
5bc4920904c87d000127a3e9,2.8,3.5,107.5,581.0,2.7,0.2,0,1,0,0,0,1
5bc4920904c87d000127a3ea,4.6,3.5,89.8,537.0,1.5,1.8,0,1,0,0,0,1
5bc4920904c87d000127a3eb,3.2,3.5,105.3,594.0,2.5,1.0,0,1,0,0,0,1
5bc4920904c87d000127a3ec,1.9,3.5,68.8,616.0,2.8,1.6,0,1,0,0,0,1
5bc4920904c87d000127a3ed,2.2,3.5,105.1,556.0,2.3,2.9,0,1,0,0,0,1
5bc4920904c87d000127a3ee,4.3,3.5,95.1,602.0,2.3,2.0,0,1,0,0,0,1
5bc4920904c87d000127a3ef,4.3,3.5,74.8,619.0,1.2,2.1,0,1,0,0,0,1
5bc4920904c87d000127a3f0,0.6,3.5,104.0,660.0,2.8,1.1,0,1,0,0,0,1
5bc4920904c87d000127a3f1,3.5,3.5,95.1,587.0,2.4,1.6,0,1,0,0,0,1
5bc4920904c87d000127a3f2,2.5,3.5,70.2,563.0,1.1,1.8,0,1,0,0,0,1
5bc4920904c87d000127a3f3,3.2,3.5,88.6,603.0,2.8,1.4,0,1,0,0,0,1
5bc4920904c87d000127a3f4,0.1,3.5,97.4,615.0,1.8,1.2,0,1,0,0,0,1
5bc4920904c87d000127a3f5,3.6,3.5,76.1,531.0,1.3,2.2,0,1,0,0,0,1
5bc4920904c87d000127a3f6,1.6,3.5,83.1,629.0,1.5,1.9,0,1,0,0,0,1
5bc4920904c87d000127a3f7,3.4,3.5,109.7,517.0,1.4,2.9,0,1,0,0,0,1
5bc4920904c87d000127a3f8,1.9,3.5,72.1,640.0,1.5,1.6,0,1,0,0,0,1
5bc4920904c87d000127a3f9,1.2,3.5,61.3,522.0,1.1,2.1,0,1,0,0,0,1
5bc4920904c87d000127a3fa,2.6,3.5,64.4,662.0,2.0,1.4,0,1,0,0,0,1
5bc4920904c87d000127a3fb,4.7,2.9,99.6,589.0,2.5,0.2,1,0,0,1,0,0
5bc4920904c87d000127a3fc,3.7,2.9,68.1,698.0,2.7,1.3,1,0,0,1,0,0
5bc4920904c87d000127a3fd,4.6,2.9,105.1,524.0,2.5,2.2,1,0,0,1,0,0
5bc4920904c87d000127a3fe,2.7,2.9,108.0,634.0,2.8,0.9,1,0,0,1,0,0
5bc4920904c87d000127a3ff,3.5,2.9,79.4,675.0,2.1,2.0,1,0,0,1,0,0
